timestamp,open,high,low,close,volume
1410739200.0,398.8210144042969,468.1740112304688,384.5320129394531,465.864013671875,156903400
1411344000.0,377.1809997558594,441.5570068359375,374.3320007324219,399.1000061035156,186772600
1411948800.0,320.510009765625,391.3789978027344,289.2959899902344,376.9280090332031,276657896
1412553600.0,378.5490112304688,382.72601318359375,302.5599975585937,320.3890075683594,341152804
1413158400.0,389.5459899902344,411.697998046875,368.8970031738281,377.9209899902344,156902070
1413763200.0,354.7040100097656,392.64599609375,342.87701416015625,389.2309875488281,113691800
1414368000.0,325.8919982910156,359.9840087890625,320.6260070800781,354.7770080566406,107075700
1414972800.0,363.2640075683594,363.6260070800781,325.0769958496094,325.5690002441406,116793470
1415577600.0,387.8819885253906,457.0929870605469,357.5610046386719,362.2650146484375,208239500
1416182400.0,367.572998046875,410.1990051269531,344.11199951171875,388.3489990234375,178181000
1416787200.0,378.0469970703125,394.7009887695313,358.4549865722656,366.947998046875,131238570
1417392000.0,375.0950012207031,384.0379943847656,365.7560119628906,378.2489929199219,80679570
1417996800.0,351.6319885253906,376.0289916992188,338.76300048828125,374.9649963378906,141754100
1418601600.0,320.8429870605469,351.81500244140625,304.23199462890625,351.3609924316406,184757400
1419206400.0,317.239013671875,336.2869873046875,311.0780029296875,321.0679931640625,107137540
1419811200.0,264.19500732421875,320.4349975585937,257.61199951171875,317.70098876953125,143354400
1420416000.0,265.6600036621094,298.7539978027344,265.0390014648437,265.0840148925781,164241500
1421020800.0,210.3390045166016,272.2030029296875,171.50999450683594,266.14599609375,363112212
1421625600.0,253.71800231933597,255.07400512695312,205.1529998779297,211.4709930419922,189165500
1422230400.0,226.9720001220703,309.3840026855469,212.01499938964844,254.07899475097656,306840500
1422835200.0,223.41200256347656,245.95700073242188,214.7250061035156,226.49099731445312,183691200
1423440000.0,234.8249969482422,265.6109924316406,215.33200073242188,223.38900756835935,230343800
1424044800.0,235.9770050048828,255.32000732421875,229.02200317382807,234.8249969482422,154676000
1424649600.0,260.2019958496094,261.6600036621094,232.42100524902344,235.9949951171875,138892900
1425254400.0,274.35400390625,285.7959899902344,258.31298828125,260.35699462890625,242425100
1425859200.0,286.3930053710937,300.04400634765625,273.8930053710937,274.81201171875,259502000
1426464000.0,267.9599914550781,294.11199951171875,248.6360015869141,285.6849975585937,206778200
1427068800.0,242.71299743652344,277.2969970703125,236.51499938964844,267.8949890136719,179497700
1427673600.0,260.5979919433594,260.67498779296875,239.2140045166016,242.8789978027344,150120700
1428278400.0,236.1529998779297,261.7980041503906,232.77099609375,260.72100830078125,147866600
1428883200.0,222.6000061035156,236.93499755859372,216.322998046875,235.9499969482422,158658500
1429488000.0,219.42999267578125,237.90899658203125,214.87399291992188,222.61199951171875,148576200
1430092800.0,240.3580017089844,243.2400054931641,218.0229949951172,219.4290008544922,162643200
1430697600.0,240.29600524902344,247.8040008544922,228.572998046875,240.3560028076172,166059200
1431302400.0,236.802001953125,244.2700042724609,234.0570068359375,240.2989959716797,130322100
1431907200.0,240.9530029296875,241.97799682617188,231.81700134277344,236.88699340820312,114746500
1432512000.0,230.19000244140625,241.02099609375,229.54200744628903,240.927001953125,107149900
1433116800.0,222.8809967041016,231.71299743652344,221.29600524902344,230.2330017089844,121536400
1433721600.0,233.54299926757807,234.8580017089844,222.8390045166016,222.8789978027344,121541200
1434326400.0,243.94400024414065,256.8529968261719,233.4219970703125,233.4219970703125,191537000
1434931200.0,249.0110015869141,251.3390045166016,240.3650054931641,243.968994140625,115888900
1435536000.0,271.9129943847656,274.5060119628906,248.58099365234372,248.7209930419922,206668700
1436140800.0,310.86700439453125,314.3940124511719,264.385986328125,271.1080017089844,353198700
1436745600.0,273.614013671875,310.947998046875,272.0429992675781,310.8269958496094,235861300
1437350400.0,292.6860046386719,293.052001953125,272.9599914550781,273.4989929199219,157457100
1437955200.0,282.614013671875,297.77398681640625,277.52899169921875,292.6390075683594,162700300
1438560000.0,265.0830078125,285.7149963378906,260.4679870605469,282.8059997558594,207110300
1439164800.0,258.5069885253906,270.6730041503906,257.0409851074219,265.4779968261719,177043500
1439769600.0,228.16900634765625,260.5050048828125,211.07899475097656,258.489990234375,221695600
1440374400.0,228.7610015869141,235.218994140625,199.56700134277344,228.11199951171875,241915000
1440979200.0,239.83999633789065,242.91200256347656,225.9149932861328,229.11399841308597,144635800
1441584000.0,230.51199340820312,245.781005859375,229.33200073242188,239.9340057373047,148588700
1442188800.0,231.2120056152344,259.1820068359375,227.4019927978516,230.60899353027344,126654700
1442793600.0,232.7570037841797,237.427001953125,225.11700439453125,231.2169952392578,137307600
1443398400.0,238.25900268554688,239.802001953125,232.4669952392578,232.83599853515625,136796200
1444003200.0,247.0500030517578,247.2429962158203,237.03500366210935,238.14700317382807,142478600
1444608000.0,261.6430053710937,273.5780029296875,243.7570037841797,246.875,199808300
1445212800.0,283.67999267578125,294.0589904785156,260.95098876953125,261.8609924316406,220696500
1445817600.0,325.4309997558594,334.16900634765625,280.510009765625,283.62799072265625,357648800
1446422400.0,373.3680114746094,495.56201171875,323.2090148925781,325.9419860839844,954934692
1447027200.0,320.1659851074219,385.2780151367188,300.9970092773437,374.3240051269531,484398204
1447632000.0,324.5360107421875,338.3500061035156,312.2170104980469,319.7349853515625,292569400
1448236800.0,371.29400634765625,371.9389953613281,316.7699890136719,324.3500061035156,337018400
1448841600.0,388.7829895019531,402.8089904785156,349.4649963378906,371.43701171875,416857500
1449446400.0,433.7550048828125,469.1029968261719,385.4110107421875,389.9779968261719,562276900
1450051200.0,442.68499755859375,465.58099365234375,430.45599365234375,433.2720031738281,553061704
1450656000.0,422.822998046875,458.45599365234375,405.760009765625,442.8380126953125,441634396
1451260800.0,430.010986328125,436.2460021972656,418.4809875488281,423.3429870605469,300130400
1451865600.0,447.9909973144531,462.9339904785156,426.3410034179688,430.0610046386719,319871700
1452470400.0,382.2990112304688,450.6619873046875,354.9140014648437,448.697998046875,692913108
1453075200.0,402.9710083007813,425.2669982910156,375.2820129394531,381.7330017089844,493900500
1453680000.0,368.7669982910156,402.3169860839844,365.4519958496094,402.3169860839844,378185696
1454284800.0,376.6199951171875,391.6080017089844,367.9570007324219,369.3500061035156,337404904
1454889600.0,407.2300109863281,407.2300109863281,372.8980102539063,376.7569885253906,465920396
1455494400.0,438.7980041503906,448.0459899902344,397.7489929199219,407.5679931640625,546633900
1456099200.0,433.5039978027344,439.8580017089844,413.9070129394531,438.989013671875,465584792
1456704000.0,407.7070007324219,441.5069885253906,394.0350036621094,433.43798828125,628483380
1457308800.0,414.0650024414063,423.9259948730469,406.3089904785156,407.7569885253906,548114688
1457913600.0,413.7550048828125,420.99700927734375,406.1369934082031,414.2009887695313,520066400
1458518400.0,426.7650146484375,428.7969970703125,410.3810119628906,413.4179992675781,426699404
1459123200.0,420.9039916992188,426.8569946289063,412.4960021972656,426.5480041503906,405154204
1459728000.0,421.5639953613281,425.3609924316406,416.5150146484375,421.2990112304688,415027900
1460332800.0,427.3989868164063,432.625,420.5329895019531,421.87200927734375,382137900
1460937600.0,458.5549926757813,460.14599609375,427.08599853515625,427.6109924316406,427064400
1461542400.0,451.875,467.9649963378906,436.6499938964844,459.1210021972656,492934504
1462147200.0,458.5480041503906,461.375,441.7760009765625,451.9330139160156,403817800
1462752000.0,457.5679931640625,462.4809875488281,448.9540100097656,458.20599365234375,351471700
1463356800.0,439.322998046875,458.2000122070313,437.3890075683594,457.58599853515625,470557100
1463961600.0,526.2329711914062,553.9600219726562,438.822998046875,439.3479919433594,741517392
1464566400.0,574.9769897460938,590.1320190429688,520.6619873046875,528.4710083007812,658668096
1465171200.0,672.7839965820312,684.843994140625,567.5139770507812,574.6019897460938,757909588
1465776000.0,763.781005859375,777.989990234375,662.8040161132812,671.6539916992188,1553070776
1466380800.0,629.3670043945312,764.083984375,558.1389770507812,763.927001953125,1464507992
1466985600.0,658.6640014648438,704.968017578125,620.5239868164062,629.3489990234375,918252000
1467590400.0,649.3599853515625,683.6619873046875,611.833984375,658.8040161132812,1040574400
1468195200.0,679.458984375,682.364990234375,644.97998046875,648.4840087890625,682454600
1468800000.0,661.2849731445312,681.5549926757812,646.7219848632812,679.8090209960938,607681700
1469404800.0,624.6810302734375,661.8280029296875,624.364990234375,661.2630004882812,747178496
