timestamp,open,high,low,close,volume
1669075200,15782.30078125,16771.474609375,15656.6064453125,16217.322265625,174679930207
1669680000,16217.6396484375,17378.15234375,16139.396484375,16974.826171875,150791744428
1670284800,16975.23828125,17280.546875,16750.55859375,17206.4375,126837207036
1670889600,17206.44140625,18318.53125,16398.13671875,16439.6796875,139774291739
1671494400,16441.787109375,17012.984375,16427.8671875,16919.8046875,102663853878
1672099200,16919.291015625,16959.845703125,16408.474609375,16688.470703125,95737017931
1672704000,16688.84765625,17389.95703125,16622.37109375,17196.5546875,96539575962
1673308800,17192.94921875,21360.875,17162.990234375,21169.6328125,183435677367
1673913600,21175.833984375,23282.34765625,20541.544921875,22934.431640625,188664976531
1674518400,22929.626953125,23919.890625,22406.076171875,22840.138671875,178173822593
1675123200,22840.796875,24167.2109375,22692.025390625,22760.109375,167699654743
1675728000,22757.267578125,23367.958984375,21460.087890625,21808.1015625,170306326253
1676332800,21801.822265625,25134.1171875,21632.39453125,24829.1484375,214118934742
1676937600,24833.048828125,25126.8515625,22861.55859375,23522.87109375,174146124390
1677542400,23521.837890625,23880.6328125,22198.98046875,22429.7578125,133483215301
1678147200,22428.322265625,24550.837890625,19628.25390625,24197.533203125,224170636139
1678752000,24201.765625,28527.724609375,23964.91015625,27767.236328125,301140768036
1679356800,27768.392578125,28803.3359375,26606.689453125,27139.888671875,165135223726
1679961600,27132.888671875,29159.90234375,26677.818359375,27790.220703125,122622837067
1680566400,27795.2734375,29771.46484375,27681.3046875,29652.98046875,97867323323
1681171200,29653.6796875,31005.607421875,29275.37109375,29445.044921875,121588594406
1681776000,29449.091796875,30470.302734375,27070.849609375,27525.33984375,129766429371
1682380800,27514.873046875,29995.837890625,27207.931640625,28091.568359375,138255958653
1682985600,28087.17578125,29820.126953125,27310.134765625,27694.2734375,115379268029
1683590400,27695.068359375,28322.6875,25878.4296875,27192.693359375,105249824478
1684195200,27171.513671875,27466.52734375,26415.1015625,26851.27734375,81103266415
1684800000,26855.9609375,28432.0390625,25890.59375,27745.884765625,94177603196
1685404800,27745.123046875,28044.759765625,25445.16796875,25760.09765625,97683641234
1686009600,25732.109375,27332.181640625,25434.8671875,25902.5,106663524499
1686614400,25902.94140625,26984.611328125,24797.16796875,26851.029296875,94054181827
1687219200,26841.6640625,31389.5390625,26668.791015625,30271.130859375,141671824309
1687824000,30274.3203125,31375.61328125,29600.275390625,31156.439453125,105460405389
1688428800,31156.865234375,31460.052734375,29777.28515625,30414.470703125,90047355917
1689033600,30417.6328125,31814.515625,29685.783203125,30145.888671875,101329869377
1689638400,30147.0703125,30330.640625,28934.294921875,29176.916015625,83384760063
1690243200,29178.970703125,29675.552734375,29059.501953125,29230.111328125,72570594085
1690848000,29230.873046875,29987.998046875,28657.0234375,29180.578125,89788382780
1691452800,29180.01953125,30176.796875,29113.814453125,29408.443359375,85548546048
1692057600,29408.048828125,29439.12109375,25409.111328125,26124.140625,115776137548
1692662400,26130.748046875,26786.8984375,25520.728515625,26106.150390625,80718054725
1693267200,26102.486328125,28089.337890625,25362.609375,25812.416015625,112839457721
1693872000,25814.95703125,26414.005859375,24930.296875,25162.654296875,73733982513
1694476800,25160.658203125,27414.734375,25133.078125,26754.28125,86812033048
1695081600,26760.8515625,27488.763671875,26011.46875,26298.48046875,78634398815
1695686400,26294.7578125,28494.458984375,26090.712890625,27530.78515625,80807448799
