timestamp,open,high,low,close,volume,close_predicted_1
2025-03-03 05:00:00+00:00,92825.7578125,93298.859375,92817.40625,93231.8203125,915214336,96302.97592248704
2025-03-03 06:00:00+00:00,93280.8515625,93280.8515625,91326.078125,91387.09375,0,96391.9458374999
2025-03-03 07:00:00+00:00,91646.046875,92486.28125,91229.96875,92395.4609375,1701994496,96486.7258502507
2025-03-03 08:00:00+00:00,92348.125,92348.125,91260.4609375,91341.0703125,1488658432,96529.28561805145
2025-03-03 09:00:00+00:00,91424.125,91978.0078125,91212.109375,91879.140625,2380922880,96431.87915157343
2025-03-03 10:00:00+00:00,91861.0859375,92493.390625,91551.8125,92493.390625,1207525376,96437.79108245223
2025-03-03 11:00:00+00:00,92480.0859375,92819.796875,92404.8671875,92667.03125,666451968,96503.44962127741
2025-03-03 12:00:00+00:00,92768.5703125,93205.2265625,92768.5703125,92971.6171875,599531520,96537.32447692355
2025-03-03 13:00:00+00:00,92968.3984375,93611.7265625,92888.796875,93450.296875,856317952,96508.83468396107
2025-03-03 14:00:00+00:00,93561.703125,93657.9765625,89387.890625,89657.6796875,1696849920,96775.7174370828
2025-03-03 15:00:00+00:00,89251.515625,91145.15625,89251.515625,90045.546875,2234048512,96671.994862062
2025-03-03 16:00:00+00:00,90016.3359375,90637.2734375,89689.953125,90150.109375,0,96697.40336997113
2025-03-03 17:00:00+00:00,89933.1015625,90887.7890625,89933.1015625,90238.265625,0,96700.52076109506
2025-03-03 18:00:00+00:00,90211.15625,90224.3046875,86833.9921875,87175.28125,81858560,96822.13003810553
2025-03-03 19:00:00+00:00,87053.8828125,87468.203125,85657.0546875,85657.0546875,1890635776,97020.47084964823
2025-03-03 20:00:00+00:00,85509.328125,86130.953125,85174.3984375,85929.8828125,2980102144,96782.35359263966
2025-03-03 21:00:00+00:00,86002.8515625,86436.1171875,85105.40625,85105.40625,0,96981.4992540666
2025-03-03 22:00:00+00:00,85279.1796875,86916.234375,85279.1796875,86709.2109375,1734221824,96884.3914513958
2025-03-03 23:00:00+00:00,86574.875,86702.8515625,85961.734375,86016.4140625,0,96857.34204526884
2025-03-04 00:00:00+00:00,86137.4921875,86654.75,85849.375,86025.7265625,138305536,96992.38418271663
2025-03-04 01:00:00+00:00,85959.5859375,86073.765625,82873.3828125,83278.0390625,3026313216,97090.28982438418
2025-03-04 02:00:00+00:00,83301.390625,84192.6015625,82499.4375,83974.6015625,631521280,97158.94078526372
2025-03-04 03:00:00+00:00,83873.8359375,84319.7109375,83599.71875,84031.1875,2407030784,97156.77336939514
2025-03-04 04:00:00+00:00,83919.765625,83919.765625,83511.5546875,83537.5859375,0,97025.3202805274
2025-03-04 05:00:00+00:00,83356.859375,84422.0546875,83356.859375,84237.296875,1778712576,97176.5686102327
2025-03-04 06:00:00+00:00,84199.8125,84306.2265625,83592.0625,83824.1015625,0,97239.48186078767
2025-03-04 07:00:00+00:00,83793.2109375,83901.3984375,83106.3828125,83106.3828125,0,97174.97258169483
2025-03-04 08:00:00+00:00,83135.375,83836.3125,83135.375,83836.3125,506363904,97244.29238124125
2025-03-04 09:00:00+00:00,83846.625,84075.59375,83627.21875,83712.28125,0,97172.83320937623
2025-03-04 10:00:00+00:00,83741.515625,83951.296875,83497.9609375,83910.578125,1177010176,97188.15795780363
2025-03-04 11:00:00+00:00,83914.90625,84204.0234375,83699.625,83919.5859375,0,97030.41193756947
2025-03-04 12:00:00+00:00,83864.265625,83890.4609375,83328.609375,83773.7734375,0,97000.82353853679
2025-03-04 13:00:00+00:00,83703.9453125,83703.9453125,82531.5546875,82667.4921875,369909760,97138.01819371723
2025-03-04 14:00:00+00:00,82716.390625,84527.5859375,82039.875,83668.90625,628817920,97161.13063597228
2025-03-04 15:00:00+00:00,83109.4296875,83182.1796875,81727.140625,82764.75,0,97041.52314261335
2025-03-04 16:00:00+00:00,82918.7734375,83612.578125,82022.4140625,83612.578125,0,96534.9835415895
2025-03-04 17:00:00+00:00,83551.9296875,85439.9765625,83411.6015625,85285.953125,2973409280,96480.67720706579
2025-03-04 18:00:00+00:00,85382.3359375,86866.4609375,85161.0078125,86832.3359375,0,96569.39788502826
2025-03-04 19:00:00+00:00,86764.53125,88386.1796875,86664.4453125,88205.2109375,63504384,96636.12032603056
2025-03-04 20:00:00+00:00,88222.8671875,88775.9921875,86717.046875,86717.046875,0,96641.28647375225
2025-03-04 21:00:00+00:00,86902.21875,88817.5546875,86619.328125,87414.578125,986300416,96696.57100235348
2025-03-04 22:00:00+00:00,87488.734375,87886.2109375,87487.8828125,87487.8828125,0,96660.83177645066
2025-03-04 23:00:00+00:00,87518.21875,87694.265625,87124.875,87257.0625,1079480320,96719.29381453608
2025-03-05 00:00:00+00:00,87236.25,87236.25,86420.6484375,86752.53125,0,96731.33466326159
2025-03-05 01:00:00+00:00,86756.6328125,87705.1796875,86600.890625,87596.6015625,0,96718.49825407777
2025-03-05 02:00:00+00:00,87633.3515625,87852.875,87076.4296875,87499.7890625,0,96831.01178092652
2025-03-05 03:00:00+00:00,87395.765625,87802.1015625,87157.25,87157.25,0,96730.29670136819
2025-03-05 04:00:00+00:00,86790.09375,87308.4609375,86790.09375,86871.109375,11972608,96714.63840996829
2025-03-05 05:00:00+00:00,86900.875,87184.9296875,86846.515625,87125.46875,0,96729.77807096587
2025-03-05 06:00:00+00:00,87117.515625,87543.5390625,87013.640625,87489.7109375,0,96675.49890363119
2025-03-05 07:00:00+00:00,87493.328125,87674.078125,87360.9765625,87645.96875,0,96672.06304294287
2025-03-05 08:00:00+00:00,87603.2578125,87872.75,87603.2578125,87704.8984375,0,96789.48787175292
2025-03-05 09:00:00+00:00,87722.3359375,88761.953125,87722.3359375,88472.4609375,156962816,96628.71998373693
2025-03-05 10:00:00+00:00,88483.6171875,90529.8125,88388.109375,89995.8046875,1906745344,96760.15221521437
2025-03-05 11:00:00+00:00,89907.4140625,90080.3359375,89571.6640625,89764.7734375,680325120,96734.44416713709
2025-03-05 12:00:00+00:00,89939.6875,90768.6328125,89939.6875,90336.7109375,1415434240,96816.18848622708
2025-03-05 13:00:00+00:00,90437.9609375,90539.765625,89118.96875,89484.78125,1023467520,96712.17566046405
2025-03-05 14:00:00+00:00,89441.796875,89762.734375,88281.65625,88451.25,0,96640.32440471597
2025-03-05 15:00:00+00:00,89027.7265625,89124.9453125,88037.046875,88401.6484375,0,96524.19746645313
2025-03-05 16:00:00+00:00,88260.9140625,89027.859375,87635.90625,89027.859375,0,96563.13365705292
2025-03-05 17:00:00+00:00,88919.8203125,90396.796875,88846.6640625,89736.671875,0,96598.87971857104
2025-03-05 18:00:00+00:00,89670.3828125,89879.2109375,88971.9375,89727.0234375,0,96377.62259435092
2025-03-05 19:00:00+00:00,89740.8125,89973.28125,89510.4375,89806.296875,0,96377.17600081759
2025-03-05 20:00:00+00:00,89787.265625,90485.625,89684.0390625,90299.5390625,0,96361.6339148779
2025-03-05 21:00:00+00:00,90514.1328125,90638.1171875,90010.8046875,90385.6328125,0,96313.61862497417
2025-03-05 22:00:00+00:00,90382.21875,90503.2578125,90038.046875,90503.2578125,0,96207.82240470502
2025-03-05 23:00:00+00:00,90443.28125,90971.359375,90329.8203125,90589.9453125,904544256,96248.50833755097
2025-03-06 00:00:00+00:00,90613.234375,90793.2890625,90014.40625,90014.40625,0,96270.31289874413
2025-03-06 01:00:00+00:00,90057.2265625,91825.0625,90057.2265625,91088.4453125,1270988800,96170.02583386727
2025-03-06 02:00:00+00:00,91097.4375,91968.515625,91044.7578125,91830.125,1176858624,96112.36776930516
2025-03-06 03:00:00+00:00,91844.078125,91968.609375,91428.625,91573.2578125,920969216,96031.47755158404
2025-03-06 04:00:00+00:00,91613.8203125,92454.5234375,91569.125,92298.1171875,0,96104.9525288756
2025-03-06 05:00:00+00:00,92300.6953125,92790.6953125,92162.6328125,92790.6953125,674365440,96104.39358587019
2025-03-06 06:00:00+00:00,92760.453125,92760.453125,91845.875,91927.28125,1501085696,96179.08302414778
2025-03-06 07:00:00+00:00,91914.21875,91977.5703125,91296.7890625,91348.1953125,0,96093.6823519578
2025-03-06 08:00:00+00:00,91376.328125,91558.28125,91199.40625,91263.921875,16502784,96035.98870714166
2025-03-06 09:00:00+00:00,91079.0078125,91108.4375,90692.484375,90729.6015625,0,96128.16435046087
2025-03-06 10:00:00+00:00,90728.7265625,91654.5,90652.21875,91305.640625,0,96087.7553476709
2025-03-06 11:00:00+00:00,91304.3515625,91463.8828125,91008.4765625,91345.90625,0,96111.36836729298
2025-03-06 12:00:00+00:00,91345.125,91345.125,89868.2578125,90213.734375,0,96095.3043207794
2025-03-06 13:00:00+00:00,90093.0390625,90399.0390625,89739.2890625,89744.9140625,0,96128.32910631696
2025-03-06 14:00:00+00:00,89484.1953125,90229.703125,89317.0390625,89676.4375,868216832,96058.7553373711
2025-03-06 15:00:00+00:00,89721.0,91301.0859375,89721.0,90799.7734375,0,96065.87874960875
2025-03-06 16:00:00+00:00,90861.84375,91020.8671875,89384.546875,89384.546875,0,96114.67224802423
2025-03-06 17:00:00+00:00,89263.1015625,89263.1015625,88091.46875,88692.0,814784512,96000.32099229128
2025-03-06 18:00:00+00:00,88622.34375,88907.3046875,88224.140625,88398.8984375,0,95806.31501248573
2025-03-06 19:00:00+00:00,88401.6171875,89312.828125,87877.71875,88649.78125,0,95788.0679508789
2025-03-06 20:00:00+00:00,88497.28125,89248.5,88497.28125,89151.0859375,341921792,95796.9856244983
2025-03-06 21:00:00+00:00,89061.8984375,89806.3203125,89061.8984375,89535.140625,1146499072,95710.22080887429
2025-03-06 22:00:00+00:00,90050.75,90751.953125,89693.46875,90371.9296875,0,95721.62121302728
2025-03-06 23:00:00+00:00,90341.7890625,90538.359375,89960.765625,89978.21875,903745536,95776.81337318578
2025-03-07 00:00:00+00:00,89959.1640625,91160.8203125,84979.53125,85555.5703125,6247034880,96216.91710323362
2025-03-07 01:00:00+00:00,85383.765625,88763.1953125,85383.765625,88077.8828125,3863216128,96351.62920315265
2025-03-07 02:00:00+00:00,88240.4375,88396.703125,87352.15625,87352.15625,229388288,96416.98364473281
2025-03-07 03:00:00+00:00,87335.3203125,87643.0625,86859.4296875,87044.4921875,1051316224,96448.23485100674
2025-03-07 04:00:00+00:00,86947.3828125,87835.2421875,86947.3828125,87725.75,60424192,96341.44974505664
2025-03-07 05:00:00+00:00,87623.625,88351.9765625,87623.625,88194.0390625,124510208,96529.19132161466
2025-03-07 06:00:00+00:00,88225.03125,88304.59375,87881.6015625,88185.34375,0,96513.33725118151
2025-03-07 07:00:00+00:00,88197.390625,88569.796875,88131.7734375,88309.765625,476745728,96475.89297744031
2025-03-07 08:00:00+00:00,88362.4765625,88419.109375,88034.25,88398.953125,0,96496.14515287025
2025-03-07 09:00:00+00:00,88411.8515625,89554.8828125,88410.765625,88965.375,1606164480,96462.47729367735
2025-03-07 10:00:00+00:00,88916.09375,89281.3828125,88852.65625,89211.1875,0,96444.16871153277
2025-03-07 11:00:00+00:00,89217.8125,89414.7890625,88881.3125,88943.453125,0,96400.00309995166
2025-03-07 12:00:00+00:00,89023.0546875,89235.6328125,88375.078125,89111.40625,0,96328.72621116147
2025-03-07 13:00:00+00:00,89047.3359375,90157.0390625,89047.3359375,89316.9609375,1119588352,96366.07583792151
2025-03-07 14:00:00+00:00,89195.1484375,91070.7421875,88941.8359375,90461.6328125,0,96396.81630104154
2025-03-07 15:00:00+00:00,90396.03125,90683.9296875,88088.3828125,88445.3125,6803640320,96439.38307972979
2025-03-07 16:00:00+00:00,88482.7578125,88709.609375,86656.8515625,87027.671875,2668081152,96450.7955776637
2025-03-07 17:00:00+00:00,87192.9296875,88508.1328125,86751.8046875,87475.8359375,0,96403.9327023917
2025-03-07 18:00:00+00:00,87655.828125,88942.0546875,87655.828125,88522.3203125,4094480384,96514.29178351373
2025-03-07 19:00:00+00:00,88788.828125,88808.9296875,87470.9921875,87831.1328125,249978880,96426.04872226175
2025-03-07 20:00:00+00:00,87772.1328125,88194.9296875,86739.0625,87073.0859375,560779264,96586.16705155149
2025-03-07 21:00:00+00:00,87073.4609375,87171.7890625,85881.21875,86367.4453125,1958899712,96391.67889795858
2025-03-07 22:00:00+00:00,86304.8671875,86803.734375,85688.6796875,86755.3359375,0,96457.489222498
2025-03-07 23:00:00+00:00,86564.03125,86767.5703125,85995.9296875,86745.3359375,0,96550.41292751275
2025-03-08 00:00:00+00:00,86713.375,86835.4765625,86542.90625,86751.8203125,0,96339.3371893827
2025-03-08 01:00:00+00:00,86693.28125,86693.28125,85270.2265625,86018.5859375,0,96383.85387115504
2025-03-08 02:00:00+00:00,86046.6328125,86273.421875,85946.4453125,86179.609375,0,96268.06643511906
2025-03-08 03:00:00+00:00,86145.0,86145.0,85463.78125,85973.9140625,0,96398.53677283242
2025-03-08 04:00:00+00:00,85889.4375,86449.71875,85683.9296875,86432.28125,0,96350.09136498098
2025-03-08 05:00:00+00:00,86426.25,86426.25,86004.3515625,86260.0859375,0,96275.86166565077
2025-03-08 06:00:00+00:00,86261.6484375,86599.8203125,86261.6484375,86439.421875,251752448,96364.57480690918
2025-03-08 07:00:00+00:00,86445.4921875,86508.7734375,86158.4375,86158.4375,0,96271.8079705021
2025-03-08 08:00:00+00:00,86180.0390625,86281.5859375,86033.0078125,86055.0703125,0,96368.77678232834
2025-03-08 09:00:00+00:00,86055.1953125,86414.34375,85859.4375,85883.7734375,0,96383.85281952191
2025-03-08 10:00:00+00:00,85925.34375,86209.6484375,85925.34375,86113.2734375,118697984,96383.01659591614
2025-03-08 11:00:00+00:00,86104.2578125,86104.2578125,85780.2265625,85908.1796875,0,96344.31667222487
2025-03-08 12:00:00+00:00,85926.3671875,86329.671875,85794.1796875,86201.09375,0,96226.43788844963
2025-03-08 13:00:00+00:00,86180.40625,86469.2421875,86121.875,86302.4296875,0,96236.28783483345
2025-03-08 14:00:00+00:00,86298.328125,86556.625,86221.4375,86320.015625,0,96251.71213786326
2025-03-08 15:00:00+00:00,86278.6640625,86572.1484375,86224.375,86357.7734375,0,96312.22643799018
2025-03-08 16:00:00+00:00,86369.515625,86412.6328125,85859.53125,86081.6171875,0,96137.28271073475
2025-03-08 17:00:00+00:00,86111.4765625,86111.4765625,85781.1015625,85918.03125,0,96113.72297385763
2025-03-08 18:00:00+00:00,85892.4140625,86055.9921875,85843.640625,86011.6328125,0,96241.6951570849
2025-03-08 19:00:00+00:00,86027.0234375,86410.5859375,85807.0,86203.9453125,0,96284.95794162905
2025-03-08 20:00:00+00:00,86199.9296875,86345.4296875,86191.3828125,86266.25,0,96222.90895822983
2025-03-08 21:00:00+00:00,86270.6171875,86475.3828125,86198.6328125,86204.2109375,0,96171.15388566496
2025-03-08 22:00:00+00:00,86201.9453125,86211.75,85879.4921875,86190.875,0,96151.14516330323
2025-03-08 23:00:00+00:00,86315.1328125,86342.15625,86051.6015625,86141.828125,0,96058.59952039656
2025-03-09 00:00:00+00:00,86186.640625,86417.125,86118.5703125,86417.125,0,95748.45538490819
2025-03-09 01:00:00+00:00,86393.515625,86462.125,86099.09375,86154.484375,0,95404.78755160101
2025-03-09 02:00:00+00:00,86170.1171875,86239.59375,85995.40625,85995.40625,0,95438.60640778329
2025-03-09 03:00:00+00:00,85993.0390625,86180.75,85967.9140625,86132.6953125,0,95456.73919192397
2025-03-09 04:00:00+00:00,86104.3828125,86104.3828125,85937.28125,86056.6953125,0,95428.9705563763
2025-03-09 05:00:00+00:00,86027.265625,86109.9375,85960.8984375,86008.6328125,0,95383.02312773874
2025-03-09 06:00:00+00:00,86006.015625,86006.015625,85794.7890625,85871.8671875,0,95399.1484318818
2025-03-09 07:00:00+00:00,85863.1015625,86099.5390625,85863.1015625,85966.078125,0,95345.77778793016
2025-03-09 08:00:00+00:00,85973.40625,86028.65625,85802.2734375,85802.2734375,0,95376.43832693278
2025-03-09 09:00:00+00:00,85773.2109375,85830.234375,85419.265625,85505.1640625,0,95400.83279760208
2025-03-09 10:00:00+00:00,85501.7265625,85568.2265625,84759.4296875,84854.5859375,921392128,95363.88103870729
2025-03-09 11:00:00+00:00,84894.6328125,85021.28125,84647.6640625,85021.28125,466832384,95338.3707852934
2025-03-09 12:00:00+00:00,85004.2421875,85004.2421875,84275.2109375,84537.2109375,532456448,95344.72641771444
2025-03-09 13:00:00+00:00,84575.5078125,84660.7578125,83788.1953125,83788.1953125,375040000,95382.25701300791
2025-03-09 14:00:00+00:00,83587.734375,83736.078125,83139.9921875,83594.875,1619479552,95264.15642227959
2025-03-09 15:00:00+00:00,83614.9296875,83720.9609375,82901.25,83052.2109375,1006800896,95169.36519210879
2025-03-09 16:00:00+00:00,83072.875,83604.15625,82382.2578125,82535.21875,1368598528,95093.24851240973
2025-03-09 17:00:00+00:00,82497.75,82795.0625,82247.1796875,82289.1640625,1367234560,95050.29534618452
2025-03-09 18:00:00+00:00,82440.6484375,83270.1875,82330.546875,82697.8125,1798801408,94994.68717748937
2025-03-09 19:00:00+00:00,82648.65625,82916.765625,82331.46875,82561.703125,1098450944,94946.10295406556
2025-03-09 20:00:00+00:00,82606.859375,83454.203125,82606.859375,83050.171875,787079168,94994.46756143864
2025-03-09 21:00:00+00:00,83051.40625,83054.796875,81766.1015625,81810.59375,1348114432,95031.31135266603
2025-03-09 22:00:00+00:00,81810.984375,81928.5,80552.4140625,80552.4140625,1783588864,95058.02125656612
2025-03-09 23:00:00+00:00,80343.3125,80982.2109375,80052.484375,80646.7421875,2519666688,95033.64308621024
2025-03-10 00:00:00+00:00,80770.46875,81374.3671875,80126.015625,81258.703125,1717096448,95080.7139219325
2025-03-10 01:00:00+00:00,81312.0703125,81804.4140625,80909.1171875,81737.1796875,2399090688,95165.7948100167
2025-03-10 02:00:00+00:00,81748.78125,82626.8828125,81610.078125,82169.421875,1491763200,95160.39704009944
2025-03-10 03:00:00+00:00,82204.5390625,82301.96875,81817.453125,82018.3359375,1205800960,95183.09811853082
2025-03-10 04:00:00+00:00,82028.390625,82623.59375,82028.390625,82623.59375,528031744,95195.56908520404
2025-03-10 05:00:00+00:00,82622.4140625,82712.0078125,82170.796875,82306.625,283750400,95161.0536097132
2025-03-10 06:00:00+00:00,82310.2578125,82360.65625,82041.6640625,82358.8515625,529981440,95228.17277931154
2025-03-10 07:00:00+00:00,82333.328125,82633.34375,82092.859375,82315.0234375,435720192,95179.67557852874
2025-03-10 08:00:00+00:00,82311.4609375,82351.6015625,81272.6328125,81329.359375,1109688320,95280.43798157765
2025-03-10 09:00:00+00:00,81348.4375,83733.84375,81348.4375,82369.4375,1881096192,95330.83267906052
2025-03-10 10:00:00+00:00,82480.7421875,82659.84375,81780.0703125,82315.109375,692523008,95291.49958459252
2025-03-10 11:00:00+00:00,82415.5703125,83616.3984375,82145.921875,83615.34375,542367744,95424.10850589964
2025-03-10 12:00:00+00:00,83552.71875,83740.6640625,82658.0078125,83314.4375,1020637184,95393.7984236356
2025-03-10 13:00:00+00:00,83234.71875,83265.9140625,81517.265625,81565.6796875,790757376,95457.6049488933
2025-03-10 14:00:00+00:00,81451.265625,81451.265625,79359.875,79592.9609375,3608076288,95569.73927436477
2025-03-10 15:00:00+00:00,79865.078125,81033.9453125,79865.078125,80071.046875,946548736,95597.62122338156
2025-03-10 16:00:00+00:00,80014.359375,80183.703125,79058.65625,79143.328125,165666816,95550.62584233594
2025-03-10 17:00:00+00:00,78972.859375,79250.046875,78339.2109375,78535.3828125,1977315328,95640.65264863842
2025-03-10 18:00:00+00:00,78412.4765625,78910.515625,77535.15625,77535.15625,986411008,95650.08719993827
2025-03-10 19:00:00+00:00,77778.7265625,79365.3046875,77524.5390625,78910.546875,2298781696,95730.01604971185
2025-03-10 20:00:00+00:00,78939.75,79586.5859375,78406.3125,79364.0078125,1650933760,95718.56306390266
2025-03-10 21:00:00+00:00,79277.578125,79798.0546875,78937.578125,79573.90625,0,95688.78449454672
2025-03-10 22:00:00+00:00,79472.25,79766.28125,79182.21875,79502.7421875,0,95757.98318101169
2025-03-10 23:00:00+00:00,79504.7734375,79650.3359375,78668.078125,78668.078125,0,95728.02828783529
2025-03-11 00:00:00+00:00,78582.15625,79143.609375,76653.53125,77467.640625,655245312,95751.30005250862
2025-03-11 01:00:00+00:00,77643.0859375,78985.453125,76930.3203125,78985.453125,2930946048,95790.39749352077
2025-03-11 02:00:00+00:00,79066.78125,79534.8046875,78953.375,79343.046875,29810688,95981.01476085639
2025-03-11 03:00:00+00:00,79318.0078125,79708.5234375,79310.40625,79451.7734375,112443392,95947.12798670151
2025-03-11 04:00:00+00:00,79485.09375,80105.6015625,79446.1875,79742.3984375,1039548416,95917.76866841767
2025-03-11 05:00:00+00:00,79733.796875,80298.7109375,79706.9375,80213.359375,536588288,95946.5122555074
2025-03-11 06:00:00+00:00,80244.46875,80482.71875,80145.7734375,80145.7734375,0,96035.27517406702
2025-03-11 07:00:00+00:00,80102.8046875,80525.34375,80093.0234375,80423.3125,233230336,96001.23924328072
2025-03-11 08:00:00+00:00,80449.15625,81483.25,80342.4921875,81117.4765625,1389555712,96048.9576220991
2025-03-11 09:00:00+00:00,81143.90625,81803.2109375,81143.90625,81494.078125,0,96058.29367042966
2025-03-11 10:00:00+00:00,81463.28125,81823.9453125,81300.96875,81781.625,769753088,96104.39954512456
2025-03-11 11:00:00+00:00,81762.6171875,81938.7265625,81475.9921875,81693.25,0,96158.46558147944
2025-03-11 12:00:00+00:00,81715.046875,81874.59375,81078.109375,81272.6015625,0,96022.27593702117
2025-03-11 13:00:00+00:00,81231.203125,81749.5859375,80567.5546875,81030.8203125,2057674752,96100.49746041793
2025-03-11 14:00:00+00:00,80699.609375,81064.6171875,79082.2265625,79742.0,0,96079.34999465509
2025-03-11 15:00:00+00:00,79827.59375,81432.5,79827.59375,81285.9140625,0,96274.40164833027
2025-03-11 16:00:00+00:00,81206.703125,81782.1640625,80635.65625,81315.65625,418308096,96292.81591960382
2025-03-11 17:00:00+00:00,81358.2265625,81615.3515625,80839.734375,81263.265625,0,96316.04526840782
2025-03-11 18:00:00+00:00,81305.203125,83402.046875,81305.203125,83191.734375,0,96396.61245948767
2025-03-11 19:00:00+00:00,83252.8125,83525.40625,82891.953125,82996.8828125,0,96321.90163800323
2025-03-11 20:00:00+00:00,83118.8046875,83118.8046875,82603.8828125,82848.078125,0,96367.60684047788
2025-03-11 21:00:00+00:00,82789.0390625,83188.8203125,82789.0390625,83045.484375,0,96337.48859362288
2025-03-11 22:00:00+00:00,83118.46875,83265.4921875,83012.2890625,83200.3203125,0,96310.24796553954
2025-03-11 23:00:00+00:00,83113.6015625,83113.6015625,82574.3515625,82833.953125,0,96304.26242034207
2025-03-12 00:00:00+00:00,82902.7890625,83100.2890625,82603.9609375,82737.0234375,0,96308.3692229635
