returns,timestamp
-0.00876493759726149,1735693200.0
0.004488324636416907,1735696800.0
-0.0024987713007829093,1735700400.0
-0.0015889591374622647,1735704000.0
0.001315067219886945,1735707600.0
-0.0006625551572786437,1735711200.0
-0.00018794726750981372,1735714800.0
-0.002666345174649587,1735718400.0
-0.0006137076967037691,1735722000.0
-0.0009762821362330198,1735725600.0
0.0016685257116237917,1735729200.0
0.0037659806443053334,1735732800.0
0.0017890953723274095,1735736400.0
0.0019080201822803122,1735740000.0
0.002620745217520426,1735743600.0
-0.0036920093646115593,1735747200.0
0.0005506682179041711,1735750800.0
0.002196802125594033,1735754400.0
0.0032580154684143103,1735758000.0
0.0018597194998928313,1735761600.0
0.0009331711542426291,1735765200.0
-0.0007340427787623227,1735768800.0
-0.001889007690942246,1735772400.0
0.004714209575150452,1735776000.0
-0.0020842664435983815,1735779600.0
0.0031536795884969937,1735783200.0
-0.0014505699595901422,1735786800.0
0.007042152594606499,1735790400.0
-0.0011896260680973603,1735794000.0
0.00014379315534762682,1735797600.0
0.00290246838356345,1735801200.0
0.003241111740268199,1735804800.0
0.005922014293720412,1735808400.0
0.0003469596497818195,1735812000.0
0.00011224363791662029,1735815600.0
0.0016070547073765429,1735819200.0
-0.002136153228892379,1735822800.0
-0.001591649833153408,1735830000.0
0.007759123286161573,1735833600.0
-0.0064557390417711025,1735837200.0
0.0064694422845466,1735840800.0
0.0008878709526769502,1735844400.0
0.00045173606274140354,1735848000.0
-0.0017587508131472473,1735851600.0
-0.002813553418379744,1735855200.0
0.00031299715019317276,1735858800.0
-0.001150146542475805,1735862400.0
0.0013231984732313684,1735866000.0
0.0004659624846581334,1735869600.0
0.00010670479240726394,1735873200.0
-0.002305028877731208,1735876800.0
-0.0005433419609499612,1735880400.0
-0.0017931870046188347,1735884000.0
-0.0023669292477114245,1735887600.0
-0.0022112968876051298,1735891200.0
0.004894031776478069,1735894800.0
-0.001063812739173775,1735898400.0
0.0030611515705112335,1735902000.0
-0.00121460112586258,1735905600.0
-0.0013784699412275891,1735909200.0
0.005219096616697838,1735912800.0
0.005725329827207304,1735916400.0
0.002927835229924458,1735920000.0
0.0017513332080953958,1735923600.0
0.00485572475365581,1735927200.0
0.0007582319262930959,1735930800.0
-0.0018730535275947036,1735934400.0
-0.0010019909545969652,1735938000.0
0.00018304238711452925,1735941600.0
-0.0017176759556529753,1735945200.0
-0.0018960711850536383,1735948800.0
0.0008788651015074755,1735952400.0
0.0022418285897956025,1735956000.0
-0.00024633429592213485,1735959600.0
-0.002615908078517637,1735963200.0
0.0016206447018272119,1735966800.0
-0.00012495335154516507,1735970400.0
0.0012541500011509221,1735974000.0
-0.0030222268749567904,1735977600.0
-0.002650390321579099,1735981200.0
0.001100750468773004,1735984800.0
0.0010562266265805587,1735988400.0
-8.877088251191267e-05,1735992000.0
0.0010818714243994165,1735995600.0
0.0006574650797439574,1735999200.0
-0.003737772382023108,1736002800.0
0.0003132696245100597,1736006400.0
0.0034783151116453137,1736010000.0
-0.0009385691096719384,1736013600.0
0.0025407530779040233,1736017200.0
0.004051114991544313,1736020800.0
-0.002464257332623676,1736024400.0
0.0010677870393644984,1736028000.0
-0.0019277594906562667,1736031600.0
-0.0003546988856125699,1736035200.0
-0.0014667839181751186,1736038800.0
0.001103316936651888,1736042400.0
-0.0005269810644874529,1736046000.0
0.0020222604687725187,1736049600.0
6.602263217692084e-05,1736053200.0
0.0010781395780423697,1736056800.0
-0.0017797800887945359,1736060400.0
-0.004705543588109595,1736064000.0
-0.0013503864688496625,1736067600.0
0.0003157775265740792,1736071200.0
-0.0008009485687392459,1736074800.0
0.0018390090461224418,1736078400.0
-0.0010116311623933338,1736082000.0
0.0012992215385008166,1736085600.0
0.0017422386017245106,1736089200.0
4.0096336430428536e-05,1736092800.0
-0.003260107976778559,1736096400.0
0.002136129620387006,1736100000.0
0.0013281353866563261,1736103600.0
0.0021029276575192934,1736107200.0
0.00270396397938244,1736110800.0
0.0016257761260747294,1736114400.0
-0.0034614205974836665,1736118000.0
-0.0010321085152965592,1736121600.0
0.004403779595301582,1736125200.0
0.0013159591145908145,1736128800.0
0.0022739012120380764,1736132400.0
0.004345733255685769,1736136000.0
0.0017493297313300182,1736139600.0
-0.0007206276205398154,1736143200.0
-0.0024609112341296147,1736146800.0
-0.002340540959466786,1736150400.0
-0.0010486045893169926,1736154000.0
-0.0023747845877742924,1736157600.0
0.00503199820960698,1736161200.0
-0.0009178012015510495,1736164800.0
0.003542171496774049,1736168400.0
0.014509543001189229,1736172000.0
0.012412332319679864,1736175600.0
-0.0001662295431187344,1736179200.0
-0.003181523091661642,1736182800.0
0.0005084189872666123,1736186400.0
-0.00029207542401166187,1736190000.0
0.002439684220933769,1736193600.0
-0.004541228771572703,1736197200.0
0.004312364525204115,1736200800.0
0.0014806477592861356,1736204400.0
-0.0014366558863343482,1736208000.0
-0.0013148177201918188,1736211600.0
-0.0021822676670801844,1736215200.0
0.00016803892051742153,1736218800.0
2.303620039167953e-06,1736222400.0
7.916755963721656e-05,1736226000.0
0.0007511492975835754,1736229600.0
-0.00137864364451723,1736233200.0
0.0021620552655161607,1736236800.0
-0.0014834410035512446,1736240400.0
-0.0031848847803706004,1736244000.0
-0.0052563454288688805,1736247600.0
-0.0014886657068982068,1736251200.0
-0.0009186011300670316,1736254800.0
-0.007207007781603103,1736258400.0
-0.0197064419148002,1736262000.0
-0.0016286876152908913,1736265600.0
-0.005507365574236145,1736269200.0
-0.005767189919261395,1736272800.0
-0.0021159716637050296,1736276400.0
-0.0005859172280391345,1736280000.0
0.001793534962631016,1736283600.0
0.004959698708047577,1736287200.0
-0.001607604106628302,1736290800.0
0.002889868270298912,1736294400.0
-0.0036849201229635087,1736298000.0
0.0006405957169135501,1736301600.0
-0.004535306414100493,1736305200.0
-0.002753630851678124,1736308800.0
0.002795418816293971,1736312400.0
-0.012331482905090785,1736316000.0
0.004179906590134896,1736319600.0
0.002584698071440794,1736323200.0
-0.004067250882206719,1736326800.0
0.0038746271771066265,1736330400.0
-0.007902603462562996,1736334000.0
-0.003199487714170779,1736337600.0
0.005564282118657227,1736341200.0
-0.001465933148599663,1736344800.0
0.0012038824120956804,1736348400.0
-0.006480056188451155,1736352000.0
-0.008591840452162325,1736355600.0
0.0030313293649770756,1736359200.0
0.000484857108953074,1736362800.0
-0.0034083515470693104,1736366400.0
0.005655380412490141,1736370000.0
0.008098943197572428,1736373600.0
-0.002048912704636918,1736377200.0
0.0005875919777089678,1736380800.0
-0.0014963787535577922,1736384400.0
-0.003174059091457404,1736388000.0
-0.006591273601121772,1736391600.0
0.00443134199211892,1736395200.0
-0.00012358609115470376,1736398800.0
-0.003942916686143105,1736402400.0
-0.008925722196759911,1736406000.0
-0.002939376090962509,1736409600.0
0.005941976713388808,1736413200.0
-0.0011345497643122648,1736416800.0
0.00019056119770799462,1736420400.0
-0.0006424987766010526,1736424000.0
-0.01335067292751102,1736427600.0
0.006471411169357344,1736431200.0
0.016734692845578714,1736434800.0
-0.0006154626090508764,1736438400.0
-0.014865297394280774,1736442000.0
0.0029568648812938747,1736445600.0
-0.010729259399633873,1736449200.0
0.0005204182489373377,1736452800.0
-0.0005170943487278201,1736456400.0
0.005774308371096604,1736460000.0
-0.0012974952747599744,1736463600.0
0.0031684167327141743,1736467200.0
0.0033467890934237854,1736470800.0
0.0031627298933998294,1736474400.0
0.003409025307909097,1736478000.0
0.0010192496774821258,1736481600.0
0.0015177387433613632,1736485200.0
0.003678687738702724,1736488800.0
0.0026253309216286436,1736492400.0
0.0015772560406244196,1736496000.0
0.001242802579642488,1736499600.0
0.004374202990545584,1736503200.0
-0.0026395138180809186,1736506800.0
0.0008602541912914319,1736510400.0
-0.014671184215901967,1736514000.0
0.004983344634910125,1736517600.0
-0.002750147950471904,1736521200.0
-0.0016259706461229095,1736524800.0
0.021796293172716474,1736528400.0
-0.008361638072250432,1736532000.0
0.004218705500568909,1736535600.0
-0.005570800793293196,1736539200.0
-0.001199588721855438,1736542800.0
0.0004032581409800784,1736546400.0
